,time,lat,lon,depth,cruise,frac,tow,vol,svol,wwt,dwt,carb,nit,abnd
238,1994-10-17T11:40:00,22.75,-158,216,HOT058,4,46,225,,0.9513,0.1332,44.03,9.38,22318.0
239,1994-10-17T11:40:00,22.75,-158,216,HOT058,5,46,225,,6.3621,0.6115,230.45,53.64,30855.0
240,1995-02-05T11:20:00,22.75,-158,17,HOT060,0,48,1043,,,,,,
241,1995-02-05T11:20:00,22.75,-158,17,HOT060,1,48,1043,,,,,,
242,1995-02-05T11:20:00,22.75,-158,17,HOT060,2,48,1043,,,,,,
243,1995-02-05T11:20:00,22.75,-158,17,HOT060,3,48,1043,,,,,,
244,1995-02-05T11:20:00,22.75,-158,17,HOT060,4,48,1043,,,,,,
245,1995-02-05T11:20:00,22.75,-158,17,HOT060,5,48,1043,,,,,,
246,1995-02-05T22:45:00,22.75,-158,161,HOT060,0,50,660,,0.191,0.0057,1.18,0.64,4.0
247,1995-02-05T22:45:00,22.75,-158,161,HOT060,1,50,660,,0.8703,0.1044,36.4,9.0,218.0
248,1995-02-05T22:45:00,22.75,-158,161,HOT060,2,50,660,,1.3691,0.178,71.46,17.58,935.0
249,1995-02-05T22:45:00,22.75,-158,161,HOT060,3,50,660,,1.4282,0.1999,74.82,15.73,7521.0
250,1995-02-05T22:45:00,22.75,-158,161,HOT060,4,50,660,,0.7292,0.1094,44.81,10.31,20514.0
251,1995-02-05T22:45:00,22.75,-158,161,HOT060,5,50,660,,4.5877,0.5975,228.67,53.26,29192.0
252,1995-02-07T11:25:00,22.75,-158,210,HOT060,0,49,434,,0.0675,0.0,0.0,0.0,0.0
253,1995-02-07T11:25:00,22.75,-158,210,HOT060,1,49,434,,0.3325,0.0366,14.3,3.33,64.0
254,1995-02-07T11:25:00,22.75,-158,210,HOT060,2,49,434,,0.6386,0.0766,30.95,7.03,785.0
255,1995-02-07T11:25:00,22.75,-158,210,HOT060,3,49,434,,0.5389,0.0701,29.24,6.64,3290.0
256,1995-02-07T11:25:00,22.75,-158,210,HOT060,4,49,434,,0.4248,0.0595,25.45,5.53,15075.0
257,1995-02-07T11:25:00,22.75,-158,210,HOT060,5,49,434,,2.0023,0.2427,99.94,22.53,19214.0
258,1995-03-04T01:10:00,22.75,-158,136,HOT061,0,51,856,,2.7398,0.137,53.12,12.21,4.0
259,1995-03-04T01:10:00,22.75,-158,136,HOT061,1,51,856,,2.8304,0.2547,110.81,26.42,558.0
260,1995-03-04T01:10:00,22.75,-158,136,HOT061,2,51,856,,1.593,0.1912,73.5,16.65,1903.0
261,1995-03-04T01:10:00,22.75,-158,136,HOT061,3,51,856,,1.5382,0.2,77.63,16.2,6517.0
262,1995-03-04T01:10:00,22.75,-158,136,HOT061,4,51,856,,0.7099,0.0994,37.0,7.26,9550.0
263,1995-03-04T01:10:00,22.75,-158,136,HOT061,5,51,856,,9.4113,0.8822,352.06,78.73,18531.0
264,1995-03-04T10:35:00,22.75,-158,127,HOT061,0,52,898,,0.1865,0.0224,8.11,1.94,2.0
265,1995-03-04T10:35:00,22.75,-158,127,HOT061,1,52,898,,0.8804,0.088,33.61,7.88,143.0
266,1995-03-04T10:35:00,22.75,-158,127,HOT061,2,52,898,,0.6171,0.0864,35.03,8.47,959.0
267,1995-03-04T10:35:00,22.75,-158,127,HOT061,3,52,898,,0.7024,0.0843,34.53,8.06,3982.0
268,1995-03-04T10:35:00,22.75,-158,127,HOT061,4,52,898,,0.6407,0.0833,33.82,7.59,11228.0
269,1995-03-04T10:35:00,22.75,-158,127,HOT061,5,52,898,,3.0271,0.3644,145.09,33.94,16313.0
270,1995-03-04T22:45:00,22.75,-158,137,HOT061,0,53,963,,0.9043,0.0995,38.57,8.87,3.0
271,1995-03-04T22:45:00,22.75,-158,137,HOT061,1,53,963,,1.7059,0.2559,111.31,26.54,560.0
272,1995-03-04T22:45:00,22.75,-158,137,HOT061,2,53,963,,1.4686,0.2056,79.06,17.9,2047.0
273,1995-03-04T22:45:00,22.75,-158,137,HOT061,3,53,963,,1.1311,0.1584,61.48,12.83,5161.0
274,1995-03-04T22:45:00,22.75,-158,137,HOT061,4,53,963,,0.4553,0.0683,25.43,4.99,6563.0
275,1995-03-04T22:45:00,22.75,-158,137,HOT061,5,53,963,,5.6652,0.7876,315.84,71.12,14334.0
276,1995-03-05T11:15:00,22.75,-158,204,HOT061,0,54,836,,0.3286,0.0263,9.52,2.28,2.0
277,1995-03-05T11:15:00,22.75,-158,204,HOT061,1,54,836,,0.7813,0.0703,26.84,6.29,114.0
278,1995-03-05T11:15:00,22.75,-158,204,HOT061,2,54,836,,0.8245,0.0907,36.77,8.89,1007.0
279,1995-03-05T11:15:00,22.75,-158,204,HOT061,3,54,836,,0.8814,0.097,39.71,9.27,4580.0
280,1995-03-05T11:15:00,22.75,-158,204,HOT061,4,54,836,,0.6076,0.0668,27.13,6.09,9009.0
281,1995-03-05T11:15:00,22.75,-158,204,HOT061,5,54,836,,3.4233,0.3511,139.99,32.82,14712.0
282,1995-04-05T12:40:00,22.75,-158,222,HOT062,0,55,432,,0.3103,0.0093,3.79,0.82,2.0
283,1995-04-05T12:40:00,22.75,-158,222,HOT062,1,55,432,,0.4339,0.0304,12.15,2.75,121.0
284,1995-04-05T12:40:00,22.75,-158,222,HOT062,2,55,432,,0.472,0.0614,24.42,5.87,845.0
285,1995-04-05T12:40:00,22.75,-158,222,HOT062,3,55,432,,0.8061,0.1048,42.78,9.99,5984.0
286,1995-04-05T12:40:00,22.75,-158,222,HOT062,4,55,432,,0.8368,0.1088,38.85,8.68,16217.0
287,1995-04-05T12:40:00,22.75,-158,222,HOT062,5,55,432,,2.8591,0.3146,121.98,28.11,23169.0
288,1995-04-06T01:05:00,22.75,-158,209,HOT062,0,56,493,527.5,1.4612,0.0438,17.64,3.79,2.0
289,1995-04-06T01:05:00,22.75,-158,209,HOT062,1,56,493,527.5,1.2344,0.2098,78.02,16.82,233.0
290,1995-04-06T01:05:00,22.75,-158,209,HOT062,2,56,493,527.5,1.9293,0.328,122.57,24.37,2765.0
291,1995-04-06T01:05:00,22.75,-158,209,HOT062,3,56,493,527.5,1.5614,0.2498,94.76,23.25,9968.0
292,1995-04-06T01:05:00,22.75,-158,209,HOT062,4,56,493,527.5,1.1557,0.1734,63.55,10.68,20567.0
293,1995-04-06T01:05:00,22.75,-158,209,HOT062,5,56,493,527.5,7.3419,1.0048,376.54,78.91,33534.0
294,1995-04-06T10:05:00,22.75,-158,219,HOT062,0,57,214,,0.3018,0.0121,4.92,1.07,2.0
295,1995-04-06T10:05:00,22.75,-158,219,HOT062,1,57,214,,0.4037,0.0121,4.84,1.1,48.0
296,1995-04-06T10:05:00,22.75,-158,219,HOT062,2,57,214,,0.9761,0.0781,31.08,7.48,1076.0
297,1995-04-06T10:05:00,22.75,-158,219,HOT062,3,57,214,,1.1886,0.1189,48.52,11.33,6787.0
298,1995-04-06T10:05:00,22.75,-158,219,HOT062,4,57,214,,0.9745,0.1169,41.76,9.33,17432.0
299,1995-04-06T10:05:00,22.75,-158,219,HOT062,5,57,214,,3.8446,0.3381,131.11,30.29,25346.0
300,1995-04-06T12:45:00,22.75,-158,231,HOT062,0,58,345,,0.0943,0.0,0.0,0.0,0.0
301,1995-04-06T12:45:00,22.75,-158,231,HOT062,1,58,345,,0.5776,0.0578,23.11,5.23,230.0
302,1995-04-06T12:45:00,22.75,-158,231,HOT062,2,58,345,,1.3253,0.1723,68.57,16.5,2374.0
303,1995-04-06T12:45:00,22.75,-158,231,HOT062,3,58,345,,1.193,0.167,68.17,15.91,9537.0
304,1995-04-06T12:45:00,22.75,-158,231,HOT062,4,58,345,,0.9834,0.1573,56.18,12.55,23455.0
305,1995-04-06T12:45:00,22.75,-158,231,HOT062,5,58,345,,4.1736,0.5544,216.03,50.19,35596.0
306,1995-04-06T22:05:00,22.75,-158,161,HOT062,0,59,525,,0.2751,0.0083,3.32,0.71,0.0
307,1995-04-06T22:05:00,22.75,-158,161,HOT062,1,59,525,,1.7012,0.2722,101.19,21.81,302.0
308,1995-04-06T22:05:00,22.75,-158,161,HOT062,2,59,525,,1.6565,0.2485,92.86,18.46,2095.0
309,1995-04-06T22:05:00,22.75,-158,161,HOT062,3,59,525,,1.3724,0.1921,72.88,17.88,7667.0
310,1995-04-06T22:05:00,22.75,-158,161,HOT062,4,59,525,,1.1871,0.1543,56.58,9.51,18309.0
311,1995-04-06T22:05:00,22.75,-158,161,HOT062,5,59,525,,6.1924,0.8754,326.83,68.38,28372.0
312,1995-04-07T01:00:00,22.75,-158,104,HOT062,0,60,613,371.6,1.3086,0.2355,94.8,20.35,8.0
313,1995-04-07T01:00:00,22.75,-158,104,HOT062,1,60,613,371.6,1.4019,0.1402,52.12,11.23,155.0
314,1995-04-07T01:00:00,22.75,-158,104,HOT062,2,60,613,371.6,1.2749,0.204,76.24,15.15,1720.0
315,1995-04-07T01:00:00,22.75,-158,104,HOT062,3,60,613,371.6,1.5415,0.2312,87.71,21.52,9226.0
316,1995-04-07T01:00:00,22.75,-158,104,HOT062,4,60,613,371.6,0.9436,0.1321,48.43,8.14,15673.0
317,1995-04-07T01:00:00,22.75,-158,104,HOT062,5,60,613,371.6,6.4705,0.9431,359.29,76.4,26783.0
318,1995-05-06T11:10:00,22.75,-158,158,HOT063,0,63,534,393.1,1.1741,0.0587,20.9,4.69,6.0
319,1995-05-06T11:10:00,22.75,-158,158,HOT063,1,63,534,393.1,5.0177,0.2509,97.64,19.34,467.0
320,1995-05-06T11:10:00,22.75,-158,158,HOT063,2,63,534,393.1,3.8995,0.273,77.74,16.43,3152.0
321,1995-05-06T11:10:00,22.75,-158,158,HOT063,3,63,534,393.1,2.5619,0.2562,97.54,21.65,9820.0
322,1995-05-06T11:10:00,22.75,-158,158,HOT063,4,63,534,393.1,1.44,0.1728,65.29,14.92,20228.0
323,1995-05-06T11:10:00,22.75,-158,158,HOT063,5,63,534,393.1,14.0933,1.0116,359.11,77.03,33673.0
324,1995-05-06T11:40:00,22.75,-158,137,HOT063,0,61,594,,0.1921,0.0077,2.74,0.61,1.0
325,1995-05-06T11:40:00,22.75,-158,137,HOT063,1,61,594,,0.4062,0.0366,14.23,2.82,68.0
326,1995-05-06T11:40:00,22.75,-158,137,HOT063,2,61,594,,0.9638,0.1157,32.94,6.96,1335.0
327,1995-05-06T11:40:00,22.75,-158,137,HOT063,3,61,594,,0.6135,0.0429,16.35,3.63,1646.0
328,1995-05-06T11:40:00,22.75,-158,137,HOT063,4,61,594,,1.2538,0.163,61.58,14.07,19079.0
329,1995-05-06T11:40:00,22.75,-158,137,HOT063,5,61,594,,3.4294,0.3658,127.83,28.09,22129.0
330,1995-05-06T23:20:00,22.75,-158,128,HOT063,0,62,621,405.7,1.8837,0.1884,69.48,15.96,10.0
331,1995-05-06T23:20:00,22.75,-158,128,HOT063,1,62,621,405.7,2.0389,0.2651,99.65,23.32,568.0
332,1995-05-06T23:20:00,22.75,-158,128,HOT063,2,62,621,405.7,1.7211,0.2754,109.05,26.63,2196.0
333,1995-05-06T23:20:00,22.75,-158,128,HOT063,3,62,621,405.7,0.585,0.1053,38.87,8.27,3821.0
334,1995-05-06T23:20:00,22.75,-158,128,HOT063,4,62,621,405.7,1.2301,0.1722,64.39,14.28,16865.0
335,1995-05-06T23:20:00,22.75,-158,128,HOT063,5,62,621,405.7,7.4588,1.0063,381.44,88.46,23460.0
336,1995-05-06T23:34:00,22.75,-158,162,HOT063,0,64,522,486.8,3.9377,0.0788,29.05,6.67,4.0
337,1995-05-06T23:34:00,22.75,-158,162,HOT063,1,64,522,486.8,8.2971,0.2489,93.58,21.9,534.0
338,1995-05-06T23:34:00,22.75,-158,162,HOT063,2,64,522,486.8,1.9982,0.2598,102.86,25.12,2071.0
339,1995-05-06T23:34:00,22.75,-158,162,HOT063,3,64,522,486.8,1.4335,0.172,63.5,13.5,6242.0
340,1995-05-06T23:34:00,22.75,-158,162,HOT063,4,64,522,486.8,1.1221,0.1571,58.74,13.03,15384.0
341,1995-05-06T23:34:00,22.75,-158,162,HOT063,5,64,522,486.8,16.7886,0.9165,347.73,80.23,24235.0
342,1995-05-07T02:05:00,22.75,-158,171,HOT063,0,65,497,378.0,1.3288,0.0664,24.51,5.63,4.0
343,1995-05-07T02:05:00,22.75,-158,171,HOT063,1,65,497,378.0,2.3007,0.2531,95.15,22.26,542.0
344,1995-05-07T02:05:00,22.75,-158,171,HOT063,2,65,497,378.0,2.1459,0.279,110.46,26.98,2225.0
345,1995-05-07T02:05:00,22.75,-158,171,HOT063,3,65,497,378.0,1.6156,0.1939,71.56,15.22,7034.0
346,1995-05-07T02:05:00,22.75,-158,171,HOT063,4,65,497,378.0,0.9316,0.1397,52.25,11.59,13685.0
347,1995-05-07T02:05:00,22.75,-158,171,HOT063,5,65,497,378.0,8.3226,0.9321,353.93,81.68,23490.0
348,1995-05-07T11:04:00,22.75,-158,159,HOT063,0,66,532,315.8,0.2648,0.0159,5.66,1.27,2.0
349,1995-05-07T11:04:00,22.75,-158,159,HOT063,1,66,532,315.8,1.4625,0.1024,39.84,7.89,191.0
350,1995-05-07T11:04:00,22.75,-158,159,HOT063,2,66,532,315.8,1.2692,0.1523,43.37,9.17,1759.0
351,1995-05-07T11:04:00,22.75,-158,159,HOT063,3,66,532,315.8,0.8601,0.1204,45.85,10.18,4615.0
352,1995-05-07T11:04:00,22.75,-158,159,HOT063,4,66,532,315.8,0.7969,0.0956,36.13,8.26,11193.0
353,1995-05-07T11:04:00,22.75,-158,159,HOT063,5,66,532,315.8,4.6534,0.4866,170.85,36.76,17760.0
354,1995-07-30T02:50:00,22.75,-158,215,HOT064,0,69,337,207.6,0.4822,0.0868,24.57,5.79,2.0
355,1995-07-30T02:50:00,22.75,-158,215,HOT064,1,69,337,207.6,0.3606,0.0685,27.44,6.73,145.0
356,1995-07-30T02:50:00,22.75,-158,215,HOT064,2,69,337,207.6,0.5253,0.0841,24.77,5.39,814.0
357,1995-07-30T02:50:00,22.75,-158,215,HOT064,3,69,337,207.6,0.5871,0.0881,34.48,7.57,4663.0
358,1995-07-30T02:50:00,22.75,-158,215,HOT064,4,69,337,207.6,1.1417,0.1598,82.04,18.95,25861.0
359,1995-07-30T02:50:00,22.75,-158,215,HOT064,5,69,337,207.6,3.097,0.4873,193.29,44.43,31485.0
360,1995-07-30T10:15:00,22.75,-158,173,HOT064,0,72,433,194.2,0.1648,0.0231,5.79,1.38,2.0
361,1995-07-30T10:15:00,22.75,-158,173,HOT064,1,72,433,194.2,0.4994,0.0699,20.58,4.63,176.0
362,1995-07-30T10:15:00,22.75,-158,173,HOT064,2,72,433,194.2,0.6065,0.0789,28.49,6.53,710.0
363,1995-07-30T10:15:00,22.75,-158,173,HOT064,3,72,433,194.2,0.6021,0.0722,23.72,4.91,3678.0
364,1995-07-30T10:15:00,22.75,-158,173,HOT064,4,72,433,194.2,0.912,0.1277,45.79,9.7,25541.0
365,1995-07-30T10:15:00,22.75,-158,173,HOT064,5,72,433,194.2,2.7847,0.3718,124.37,27.15,30106.0
366,1995-07-30T11:35:00,22.75,-158,150,HOT064,0,70,254,394.3,0.4625,0.0139,3.48,0.83,1.0
367,1995-07-30T11:35:00,22.75,-158,150,HOT064,1,70,254,394.3,0.9852,0.0197,5.8,1.31,50.0
368,1995-07-30T11:35:00,22.75,-158,150,HOT064,2,70,254,394.3,1.0326,0.1239,44.78,10.26,1116.0
369,1995-07-30T11:35:00,22.75,-158,150,HOT064,3,70,254,394.3,0.9983,0.1497,49.17,10.17,7622.0
370,1995-07-30T11:35:00,22.75,-158,150,HOT064,4,70,254,394.3,1.2999,0.195,69.92,14.82,39004.0
371,1995-07-30T11:35:00,22.75,-158,150,HOT064,5,70,254,394.3,4.7784,0.5022,173.14,37.38,47792.0
372,1995-07-30T11:50:00,22.75,-158,222,HOT064,0,67,325,578.2,0.7588,0.0228,5.71,1.36,2.0
373,1995-07-30T11:50:00,22.75,-158,222,HOT064,1,67,325,578.2,1.429,0.0714,21.04,4.73,180.0
374,1995-07-30T11:50:00,22.75,-158,222,HOT064,2,67,325,578.2,5.7691,0.4038,145.94,33.45,3636.0
375,1995-07-30T11:50:00,22.75,-158,222,HOT064,3,67,325,578.2,2.965,0.3558,116.83,24.16,18111.0
376,1995-07-30T11:50:00,22.75,-158,222,HOT064,4,67,325,578.2,2.4939,0.3741,134.15,28.43,74833.0
377,1995-07-30T11:50:00,22.75,-158,222,HOT064,5,67,325,578.2,13.4157,1.2279,423.65,92.13,96761.0
378,1995-07-30T23:30:00,22.75,-158,189,HOT064,0,71,403,565.7,2.4713,0.0989,27.98,6.59,3.0
379,1995-07-30T23:30:00,22.75,-158,189,HOT064,1,71,403,565.7,3.5019,0.4903,196.32,48.19,1037.0
380,1995-07-30T23:30:00,22.75,-158,189,HOT064,2,71,403,565.7,0.986,0.1282,37.78,8.21,1242.0
381,1995-07-30T23:30:00,22.75,-158,189,HOT064,3,71,403,565.7,1.2396,0.1859,72.8,15.98,9846.0
382,1995-07-30T23:30:00,22.75,-158,189,HOT064,4,71,403,565.7,1.3131,0.2101,107.83,24.91,33991.0
383,1995-07-30T23:30:00,22.75,-158,189,HOT064,5,71,403,565.7,9.5119,1.1133,442.71,103.88,46119.0
384,1995-07-30T23:30:00,22.75,-158,230,HOT064,0,68,307,807.8,3.4811,0.3481,98.52,23.21,10.0
385,1995-07-30T23:30:00,22.75,-158,230,HOT064,1,68,307,807.8,2.4695,0.3704,148.33,36.41,783.0
386,1995-07-30T23:30:00,22.75,-158,230,HOT064,2,68,307,807.8,2.6372,0.3956,116.59,25.35,3832.0
387,1995-07-30T23:30:00,22.75,-158,230,HOT064,3,68,307,807.8,2.121,0.2944,115.28,25.31,15590.0
388,1995-07-30T23:30:00,22.75,-158,230,HOT064,4,68,307,807.8,2.6304,0.3613,185.45,42.84,58461.0
389,1995-07-30T23:30:00,22.75,-158,230,HOT064,5,68,307,807.8,13.3391,1.7699,664.16,153.11,78676.0
390,1995-08-28T10:45:00,22.75,-158,225,HOT065,0,73,403,377.2,0.756,0.0076,1.66,0.57,1.0
391,1995-08-28T10:45:00,22.75,-158,225,HOT065,1,73,403,377.2,2.8827,0.3748,149.37,34.9,788.0
392,1995-08-28T10:45:00,22.75,-158,225,HOT065,2,73,403,377.2,1.4499,0.203,81.75,16.32,1508.0
393,1995-08-28T10:45:00,22.75,-158,225,HOT065,3,73,403,377.2,1.9079,0.2671,102.07,21.96,17817.0
394,1995-08-28T10:45:00,22.75,-158,225,HOT065,4,73,403,377.2,1.3913,0.2226,84.87,22.43,36247.0
395,1995-08-28T10:45:00,22.75,-158,225,HOT065,5,73,403,377.2,8.3878,1.075,419.73,96.18,56361.0
396,1995-08-29T10:12:00,22.75,-158,199,HOT065,0,74,242,148.8,0.078,0.0031,0.57,0.22,0.0
397,1995-08-29T10:12:00,22.75,-158,199,HOT065,1,74,242,148.8,0.534,0.0214,6.67,1.53,78.0
398,1995-08-29T10:12:00,22.75,-158,199,HOT065,2,74,242,148.8,0.5757,0.0345,11.37,2.47,386.0
399,1995-08-29T10:12:00,22.75,-158,199,HOT065,3,74,242,148.8,0.6129,0.0613,23.22,4.67,4917.0
400,1995-08-29T10:12:00,22.75,-158,199,HOT065,4,74,242,148.8,0.4497,0.063,24.06,5.11,12569.0
401,1995-08-29T10:12:00,22.75,-158,199,HOT065,5,74,242,148.8,2.2503,0.1833,65.9,14.0,17950.0
402,1995-08-29T13:09:00,22.75,-158,145,HOT065,0,75,378,391.6,0.2253,0.0203,3.71,1.42,2.0
403,1995-08-29T13:09:00,22.75,-158,145,HOT065,1,75,378,391.6,0.7664,0.0766,23.93,5.49,279.0
404,1995-08-29T13:09:00,22.75,-158,145,HOT065,2,75,378,391.6,1.6451,0.1974,65.0,14.12,2203.0
405,1995-08-29T13:09:00,22.75,-158,145,HOT065,3,75,378,391.6,1.7356,0.2083,78.91,15.87,16709.0
406,1995-08-29T13:09:00,22.75,-158,145,HOT065,4,75,378,391.6,1.3308,0.1863,71.19,15.12,37190.0
407,1995-08-29T13:09:00,22.75,-158,145,HOT065,5,75,378,391.6,5.7032,0.6889,242.74,52.02,56383.0
408,1995-08-29T22:35:00,22.75,-158,234,HOT065,0,76,221,,0.8532,0.0768,16.91,5.81,10.0
409,1995-08-29T22:35:00,22.75,-158,234,HOT065,1,76,221,,2.3205,0.2785,110.99,25.93,586.0
410,1995-08-29T22:35:00,22.75,-158,234,HOT065,2,76,221,,2.2782,0.319,128.46,25.64,2369.0
411,1995-08-29T22:35:00,22.75,-158,234,HOT065,3,76,221,,2.1145,0.2326,88.88,19.13,15516.0
412,1995-08-29T22:35:00,22.75,-158,234,HOT065,4,76,221,,1.4809,0.1629,62.11,16.41,26523.0
413,1995-08-29T22:35:00,22.75,-158,234,HOT065,5,76,221,,9.0474,1.0697,407.35,92.93,45004.0
414,1995-08-30T01:21:00,22.75,-158,174,HOT065,0,77,478,1063.5,1.2712,0.1271,27.99,9.62,17.0
415,1995-08-30T01:21:00,22.75,-158,174,HOT065,1,77,478,1063.5,2.6698,0.4005,159.61,37.3,842.0
416,1995-08-30T01:21:00,22.75,-158,174,HOT065,2,77,478,1063.5,1.9192,0.2879,115.95,23.15,2138.0
417,1995-08-30T01:21:00,22.75,-158,174,HOT065,3,77,478,1063.5,2.0345,0.2441,93.29,20.08,16285.0
418,1995-08-30T01:21:00,22.75,-158,174,HOT065,4,77,478,1063.5,1.6243,0.2274,86.7,22.91,37026.0
419,1995-08-30T01:21:00,22.75,-158,174,HOT065,5,77,478,1063.5,9.519,1.287,483.54,113.05,56308.0
420,1995-08-30T11:20:00,22.75,-158,171,HOT065,0,78,327,,0.407,0.0407,7.45,2.84,
421,1995-08-30T11:20:00,22.75,-158,171,HOT065,1,78,327,,0.9968,0.1196,37.35,8.57,
422,1995-08-30T11:20:00,22.75,-158,171,HOT065,2,78,327,,1.0366,0.1348,44.37,9.64,
423,1995-08-30T11:20:00,22.75,-158,171,HOT065,3,78,327,,1.7941,0.1974,74.77,15.04,
424,1995-08-30T11:20:00,22.75,-158,171,HOT065,4,78,327,,1.2426,0.174,66.48,14.12,
425,1995-08-30T11:20:00,22.75,-158,171,HOT065,5,78,327,,5.4771,0.6664,230.42,50.21,
426,1995-09-26T22:15:00,22.75,-158,148,HOT066,0,80,370,367.5,0.7953,0.0398,12.84,3.31,6.0
427,1995-09-26T22:15:00,22.75,-158,148,HOT066,1,80,370,367.5,3.1346,0.2508,97.36,23.12,818.0
428,1995-09-26T22:15:00,22.75,-158,148,HOT066,2,80,370,367.5,0.7201,0.1224,49.78,12.29,1140.0
429,1995-09-26T22:15:00,22.75,-158,148,HOT066,3,80,370,367.5,1.005,0.1608,62.65,13.68,7843.0
430,1995-09-26T22:15:00,22.75,-158,148,HOT066,4,80,370,367.5,0.85,0.1275,54.17,12.16,16018.0
431,1995-09-26T22:15:00,22.75,-158,148,HOT066,5,80,370,367.5,6.5051,0.7013,276.8,64.55,25825.0
432,1995-09-27T10:10:00,22.75,-158,163,HOT066,0,81,57,,,,,,
433,1995-09-27T10:10:00,22.75,-158,163,HOT066,1,81,57,,,,,,
434,1995-09-27T10:10:00,22.75,-158,163,HOT066,2,81,57,,,,,,
435,1995-09-27T10:10:00,22.75,-158,163,HOT066,3,81,57,,,,,,
436,1995-09-27T10:10:00,22.75,-158,163,HOT066,4,81,57,,,,,,
437,1995-09-27T10:10:00,22.75,-158,163,HOT066,5,81,57,,,,,,
438,1995-09-27T22:10:00,22.75,-158,107,HOT066,0,82,418,449.4,0.8495,0.0934,30.17,7.77,14.0
439,1995-09-27T22:10:00,22.75,-158,107,HOT066,1,82,418,449.4,3.6748,0.441,171.21,40.65,1438.0
440,1995-09-27T22:10:00,22.75,-158,107,HOT066,2,82,418,449.4,1.4897,0.2532,102.98,25.42,2359.0
441,1995-09-27T22:10:00,22.75,-158,107,HOT066,3,82,418,449.4,1.2468,0.1995,77.71,16.97,9729.0
442,1995-09-27T22:10:00,22.75,-158,107,HOT066,4,82,418,449.4,0.7817,0.1251,53.14,11.93,15712.0
443,1995-09-27T22:10:00,22.75,-158,107,HOT066,5,82,418,449.4,8.0424,1.1122,435.21,102.74,29252.0
444,1995-09-28T00:32:00,22.75,-158,136,HOT066,0,83,353,498.1,0.5275,0.1055,34.06,8.77,16.0
445,1995-09-28T00:32:00,22.75,-158,136,HOT066,1,83,353,498.1,2.0673,0.3514,136.44,32.4,1146.0
446,1995-09-28T00:32:00,22.75,-158,136,HOT066,2,83,353,498.1,1.7728,0.3014,122.55,30.25,2807.0
447,1995-09-28T00:32:00,22.75,-158,136,HOT066,3,83,353,498.1,1.5056,0.2258,87.98,19.21,11014.0
448,1995-09-28T00:32:00,22.75,-158,136,HOT066,4,83,353,498.1,1.2975,0.1946,82.69,18.56,24450.0
449,1995-09-28T00:32:00,22.75,-158,136,HOT066,5,83,353,498.1,7.1706,1.1788,463.73,109.2,39434.0
450,1995-09-28T10:10:00,22.75,-158,111,HOT066,0,84,386,662.6,1.2906,0.1549,53.85,12.59,9.0
451,1995-09-28T10:10:00,22.75,-158,111,HOT066,1,84,386,662.6,0.3264,0.0751,22.55,4.61,149.0
452,1995-09-28T10:10:00,22.75,-158,111,HOT066,2,84,386,662.6,1.4885,0.2531,107.92,24.88,2138.0
453,1995-09-28T10:10:00,22.75,-158,111,HOT066,3,84,386,662.6,0.817,0.1307,52.71,12.12,5737.0
454,1995-09-28T10:10:00,22.75,-158,111,HOT066,4,84,386,662.6,0.3015,0.0573,21.23,4.62,7984.0
455,1995-09-28T10:10:00,22.75,-158,111,HOT066,5,84,386,662.6,4.2241,0.671,258.26,58.82,16016.0
456,1995-10-26T01:10:00,22.75,-158,132,HOT067,0,90,403,485.8,0.6172,0.0864,11.54,4.17,1.0
457,1995-10-26T01:10:00,22.75,-158,132,HOT067,1,90,403,485.8,2.767,0.4704,152.38,35.84,718.0
458,1995-10-26T01:10:00,22.75,-158,132,HOT067,2,90,403,485.8,0.9308,0.1582,64.43,13.36,1306.0
459,1995-10-26T01:10:00,22.75,-158,132,HOT067,3,90,403,485.8,1.1602,0.1856,70.15,16.45,4953.0
460,1995-10-26T01:10:00,22.75,-158,132,HOT067,4,90,403,485.8,0.7232,0.1229,45.62,9.71,13321.0
461,1995-10-26T01:10:00,22.75,-158,132,HOT067,5,90,403,485.8,6.1985,1.0236,344.12,79.53,20299.0
462,1995-10-26T11:12:00,22.75,-158,154,HOT067,0,85,350,285.4,5.3041,0.2652,35.41,12.81,7.0
463,1995-10-26T11:12:00,22.75,-158,154,HOT067,1,85,350,285.4,1.0442,0.0835,27.06,6.37,320.0
464,1995-10-26T11:12:00,22.75,-158,154,HOT067,2,85,350,285.4,0.5485,0.0603,24.57,5.09,476.0
465,1995-10-26T11:12:00,22.75,-158,154,HOT067,3,85,350,285.4,0.5211,0.0625,23.63,5.54,2702.0
466,1995-10-26T11:12:00,22.75,-158,154,HOT067,4,85,350,285.4,0.4469,0.0536,19.9,4.23,11160.0
467,1995-10-26T11:12:00,22.75,-158,154,HOT067,5,85,350,285.4,7.8648,0.5252,130.57,34.05,14664.0
468,1995-10-26T11:18:00,22.75,-158,144,HOT067,0,88,486,350.0,0.5607,0.0449,5.99,2.17,1.0
469,1995-10-26T11:18:00,22.75,-158,144,HOT067,1,88,486,350.0,2.3362,0.3504,113.52,26.7,1341.0
470,1995-10-26T11:18:00,22.75,-158,144,HOT067,2,88,486,350.0,0.9907,0.1585,64.54,13.38,1250.0
471,1995-10-26T11:18:00,22.75,-158,144,HOT067,3,88,486,350.0,0.7461,0.097,36.65,8.59,4191.0
472,1995-10-26T11:18:00,22.75,-158,144,HOT067,4,88,486,350.0,0.5907,0.0709,26.3,5.6,14750.0
