   Id       ,	yymmdd_in,     yymmdd_out,       decy_in ,       decy_out,      hhmm_in,       hhmm_out,         Lat_in,          Lat_out,      Long_in,         Long_out,      QF,     dep1,   pres ,     temp,        salt   ,           lt1,    lt2,  lt3  ,  dark ,	t0    ,  pp   , 
  1030900501	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	  3.9	  3.9	  24.173	  36.480	   5.78	   5.20	   5.52	   0.95	   0.87	   4.55
  1030900503	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	 20.3	 20.5	  24.146	  36.474	   4.57	   4.45	   4.41	   0.99	   0.83	   3.49
  1030900505	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	 41.7	 42.0	  23.991	  36.453	   3.90	   3.66	   3.63	   0.91	   0.87	   2.82
  1030900507	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	 61.3	 61.8	  23.923	  36.453	   2.59	   1.30	   2.36	   1.02	   0.79	   1.06
  1030900509	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	 79.7	 80.3	  23.790	  36.458	   1.42	   1.54	   1.54	   1.11	   0.87	   0.39
  1030900511	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	100.8	101.5	  22.525	  36.659	   1.06	   1.02	   1.14	   0.87	   0.79	   0.20
  1030900513	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	120.2	121.1	  21.348	  36.653	   0.95	   1.14	   1.02	   0.83	   0.79	   0.21
  1030900515	  20141121	  20141121	  2014.889	   324.316	     735	     819	  31.677	    31.683	  64.167	    64.167	  2	140.5	141.5	  20.355	  36.636	   1.02	   0.83	   0.94	   0.79	   0.83	   0.14
  1031000501	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	  3.7	  3.8	  23.449	  36.613	   4.81	   4.89	   3.77	   0.92	   1.12	   3.57
  1031000503	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	 21.0	 21.1	  23.456	  36.613	   5.01	   5.17	   4.73	   1.00	   1.00	   3.97
  1031000505	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	 40.7	 41.0	  23.456	  36.613	   4.17	   3.77	   4.45	   1.13	   0.92	   3.00
  1031000507	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	 59.0	 59.4	  23.459	  36.613	   3.37	   2.61	   3.53	   0.96	   0.92	   2.21
  1031000509	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	 80.6	 81.2	  23.457	  36.613	   1.85	   2.01	   2.21	   1.16	   0.96	   0.86
  1031000511	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	 99.4	100.1	  22.157	  36.625	   2.37	   1.96	   1.68	   0.96	   0.92	   1.04
  1031000513	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	120.4	121.2	  20.587	  36.589	   1.16	   1.28	   1.20	   0.96	   1.08	   0.25
  1031000515	  20141211	  20141211	  2014.943	   344.315	     734	     833	  31.665	    31.659	  64.167	    64.176	  2	138.9	140.0	  20.174	  36.596	   1.00	   0.92	   1.08	   0.92	   1.00	   0.08
  1031100801	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	  4.3	  4.3	  20.907	  36.347	   8.15	   9.37	   9.34	   1.19	   1.22	   7.76
  1031100803	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	 20.8	 21.0	  20.914	  36.309	  10.63	  10.59	   9.56	   1.07	   1.46	   9.19
  1031100805	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	 40.0	 40.3	  20.915	  36.276	   5.13	   7.00	   6.98	   1.03	   1.07	   5.34
  1031100807	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	 60.7	 61.1	  20.915	  36.238	   3.40	   3.21	   3.79	   1.03	   1.34	   2.44
  1031100809	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	 81.2	 81.8	  20.911	  36.195	   2.14	   1.84	   2.33	   0.95	   1.03	   1.15
  1031100811	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	 99.9	100.6	  20.872	  36.140	   1.11	   1.26	   1.45	   1.11	   1.15	   0.16
  1031100813	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	122.1	122.9	  20.643	  36.077	   1.07	   0.96	   1.07	   0.92	   1.03	   0.11
  1031100815	  20150204	  20150204	  2015.094	    34.315	     733	     840	  31.667	    31.676	  64.170	    64.189	  2	141.6	142.6	  20.097	-999.000	   0.95	   0.99	   0.99	   0.96	   1.07	   0.02
  2031100201	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	  5.7	  5.7	  20.336	  36.499	  13.76	   9.28	  15.76	   1.03	   1.19	  11.90
  2031100203	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	 21.3	 21.5	  20.345	  36.499	  12.77	  13.67	  14.83	   1.40	   1.27	  12.36
  2031100205	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	 40.7	 41.0	  20.347	  36.498	   6.98	   7.43	   7.67	   1.23	   1.07	   6.13
  2031100207	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	 61.4	 61.8	  20.348	  36.499	   3.74	   3.74	   3.70	   1.15	   1.27	   2.58
  2031100209	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	 79.3	 79.9	  20.350	  36.499	   2.67	   2.13	   2.01	   1.19	   1.11	   1.08
  2031100211	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	101.8	102.5	  20.355	  36.501	   2.18	   1.40	   1.40	   1.15	   0.86	   0.51
  2031100213	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	120.0	120.9	  20.356	  36.541	   1.27	   1.23	   1.31	   1.48	   0.86	  -0.21
  2031100215	  20150220	  20150220	  2015.138	    50.331	     756	     853	  31.667	    31.666	  64.169	    64.174	  2	140.9	141.9	  20.350	  36.552	   4.47	   1.40	   1.44	   1.23	   0.99	   1.21
  1031200501	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	  5.1	  5.1	  20.093	  36.531	   9.40	   9.02	  10.46	   1.38	   1.38	   8.25
  1031200502	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	 19.7	 19.8	  20.089	  36.529	  11.59	  11.22	  10.78	   1.69	   2.32	   9.51
  1031200505	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	 41.4	 41.7	  19.963	  36.520	  24.82	  12.22	  11.98	   1.75	   2.95	  14.59
  1031200507	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	 60.1	 60.5	  19.905	  36.517	   6.71	   6.77	   7.14	   1.63	   1.57	   5.24
  1031200509	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	 80.1	 80.7	  19.897	  36.517	   2.38	   2.95	   3.07	   1.38	   2.19	   1.42
  1031200511	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	100.3	101.0	  19.899	  36.518	   1.75	   4.01	   2.32	   1.50	   1.25	   1.19
  1031200513	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	120.3	121.1	  19.900	  36.519	   1.38	   1.57	   2.19	   1.44	   1.25	   0.27
  1031200515	  20150313	  20150313	  2015.195	    71.290	     658	     752	  31.668	    31.666	  64.177	    64.191	  2	142.5	143.6	  19.901	  36.519	   1.44	   1.44	   2.01	   1.69	   1.32	  -0.06
  1031300301	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	  3.3	  3.3	  21.435	  36.668	   6.89	   8.20	  12.13	   2.63	   2.94	   6.44
  1031300303	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	 20.2	 20.4	  21.352	  36.669	   8.57	   7.57	   7.11	   2.94	   2.32	   4.81
  1031300305	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	 40.1	 40.4	  21.179	  36.657	   7.73	   9.83	   7.73	   4.10	   3.79	   4.33
  1031300307	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	 60.3	 60.8	  20.181	  36.585	   9.00	   8.06	   9.07	   3.32	   2.16	   5.39
  1031300309	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	 79.7	 80.3	  20.006	  36.569	  10.04	   9.35	  10.05	   2.55	   4.02	   7.26
  1031300311	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	 99.9	100.6	  19.876	  36.579	   4.65	   5.73	   5.27	   2.71	   2.55	   2.51
  1031300313	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	119.5	120.4	  19.799	  36.569	   3.48	   2.71	   2.55	   2.55	   2.78	   0.36
  1031300315	  20150409	  20150409	  2015.269	    98.274	     634	     726	  31.668	    31.659	  64.165	    64.157	  2	141.3	142.3	  19.765	  36.571	   2.24	   2.09	   1.93	   2.24	   3.48	  -0.15
  2031300201	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	  5.2	  5.2	  22.689	  36.720	   4.11	   4.34	   4.06	   3.61	   1.92	   0.56
  2031300203	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	 20.8	 21.0	  22.551	  36.745	   4.90	   4.29	   4.68	   1.75	   1.24	   2.87
  2031300205	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	 40.2	 40.5	  22.398	  36.742	   3.32	   4.06	   3.88	   1.52	   1.47	   2.23
  2031300207	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	 61.6	 62.0	  22.063	  36.712	   6.31	   8.51	   6.69	   3.39	   1.91	   3.78
  2031300209	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	 80.4	 81.0	  21.841	  36.694	   3.78	   3.44	   2.99	   1.92	   2.37	   1.48
  2031300211	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	 98.9	 99.6	  21.534	  36.673	   2.53	   2.87	   2.88	   1.46	   1.41	   1.30
  2031300213	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	119.5	120.3	  21.004	  36.615	   2.65	   2.99	   3.83	   2.42	   1.69	   0.74
  2031300215	  20150424	  20150424	  2015.310	   113.288	     655	     746	  31.668	    31.668	  64.162	    64.170	  2	140.5	141.6	  20.383	  36.562	   2.03	   1.52	   1.86	   1.75	   1.52	   0.05
  1031400601	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	  3.2	  3.3	  22.281	  36.589	  11.22	  12.71	  13.44	   2.72	   3.23	   9.74
  1031400603	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	 21.0	 21.1	  20.754	  36.613	   9.47	   9.78	   9.99	   2.35	   2.35	   7.40
  1031400605	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	 40.6	 40.9	  20.209	  36.592	   9.25	   8.23	   9.39	   2.06	   2.21	   6.90
  1031400607	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	 60.1	 60.6	  19.926	  36.587	   8.31	   9.63	   9.62	   2.43	   2.43	   6.76
  1031400609	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	 79.3	 79.9	  19.805	  36.585	  11.83	  11.41	  13.89	   2.35	   2.28	  10.03
  1031400611	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	100.0	100.7	  19.744	  36.582	   4.99	   4.48	   4.78	   5.81	   2.50	  -1.06
  1031400613	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	119.8	120.6	  19.656	  36.579	   2.58	   3.09	   3.31	   3.38	   2.65	  -0.39
  1031400615	  20150513	  20150513	  2015.362	   132.274	     634	     728	  31.670	    31.683	  64.167	    64.161	  2	139.8	140.9	  19.536	  36.575	   2.35	   2.43	   3.83	   2.21	   2.87	   0.66
  1031500501	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	  4.5	  4.6	  26.481	  36.630	   3.32	   3.66	   2.02	   2.06	   0.97	   0.94
  1031500503	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	 19.2	 19.3	  24.543	  36.644	   5.18	   5.35	   4.55	   1.22	   0.84	   3.81
  1031500505	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	 39.8	 40.1	  21.557	  36.599	   4.98	   5.01	   4.93	   0.88	   0.84	   4.09
  1031500507	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	 59.3	 59.7	  20.370	  36.578	   3.92	   3.96	   3.54	   1.10	   1.10	   2.71
  1031500509	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	 80.1	 80.7	  19.767	  36.575	   4.76	   4.51	   4.43	   2.83	   0.84	   1.74
  1031500511	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	100.0	100.7	  19.494	  36.567	   4.13	   3.88	   3.33	   1.10	   0.84	   2.68
  1031500513	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	119.7	120.6	  19.327	  36.560	   1.35	   1.56	   1.56	   0.88	   0.76	   0.61
  1031500515	  20150624	  20150624	  2015.477	   174.274	     635	     726	  31.667	    31.669	  64.165	    64.164	  2	139.2	140.2	  19.221	  36.561	   0.84	   0.80	   1.05	   1.73	   1.14	  -0.83
  1031601001	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	  4.2	  4.3	  27.590	  36.396	   5.37	   5.58	   5.80	   1.60	   1.43	   3.98
  1031601003	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	 19.8	 19.9	  27.592	  36.395	   6.07	   5.14	   5.30	   2.29	   1.33	   3.21
  1031601005	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	 40.4	 40.6	  23.073	  36.633	   4.62	   4.63	   5.48	   1.97	   1.44	   2.94
  1031601007	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	 59.7	 60.2	  22.337	  36.644	   4.20	   4.31	   4.84	   1.59	   2.18	   2.86
  1031601009	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	 79.2	 79.8	  21.414	  36.637	   3.46	   3.78	   3.57	   1.60	   1.43	   2.00
  1031601011	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	101.0	101.7	  20.464	  36.590	   1.17	   1.49	   1.96	   2.23	   2.13	  -0.69
  1031601013	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	119.6	120.4	  19.952	  36.572	   1.38	   1.38	   3.46	   2.98	   3.46	  -0.91
  1031601015	  20150717	  20150717	  2015.540	   197.272	     631	     725	  31.668	    31.668	  64.166	    64.172	  2	142.8	143.8	  19.648	  36.570	   1.17	   1.70	   1.60	   1.38	   1.60	   0.11
  1031701401	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	  6.0	  6.1	  28.118	  36.085	  10.58	   9.63	   9.90	   1.98	   1.91	   8.06
  1031701403	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	 20.2	 20.4	  27.763	  36.379	   4.36	   5.32	   6.76	   1.91	   1.98	   3.57
  1031701406	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	 40.6	 40.9	  23.943	  36.570	  10.18	   8.75	  10.66	   1.84	   2.05	   8.02
  1031701407	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	 60.0	 60.4	  22.216	  36.647	   6.91	   8.28	   6.43	   1.71	   1.64	   5.50
  1031701409	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	 80.8	 81.4	  20.963	  36.618	   6.56	   5.26	   9.02	   1.50	   1.84	   5.45
  1031701411	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	101.6	102.3	  20.730	  36.617	   3.08	   3.01	   2.74	   1.50	   1.84	   1.44
  1031701413	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	122.7	123.6	  20.005	  36.599	   2.05	   2.05	   1.78	   1.71	   1.91	   0.25
  1031701415	  20150820	  20150820	  2015.634	   231.266	     623	     717	  31.665	    31.650	  64.162	    64.163	  2	139.9	140.9	  19.863	  36.598	   1.98	   2.05	   1.64	   1.64	   2.05	   0.25
  1031800901	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	  4.2	  4.3	  28.426	  36.680	   4.61	   3.32	   3.88	   1.60	   1.35	   2.34
  1031800903	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	 21.2	 21.4	  28.438	  36.678	   3.88	   3.57	   4.13	   1.66	   1.54	   2.20
  1031800905	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	 40.1	 40.3	  24.846	  36.639	   4.74	   5.42	   4.93	   1.72	   1.79	   3.31
  1031800907	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	 61.2	 61.7	  22.294	  36.612	   5.48	   4.06	   5.29	   1.73	   1.36	   3.21
  1031800909	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	 80.4	 81.0	  20.804	  36.589	   4.74	   4.49	   4.25	   1.60	   1.54	   2.89
  1031800911	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	101.5	102.2	  20.084	  36.586	   3.14	   3.02	   3.08	   1.29	   1.66	   1.79
  1031800913	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	120.6	121.5	  19.696	  36.587	   2.46	   2.46	   2.28	   1.78	   1.48	   0.62
  1031800915	  20150913	  20150913	  2015.699	   255.283	     647	     739	  31.667	    31.661	  64.166	    64.177	  2	140.4	141.4	  19.414	  36.581	   1.54	   1.97	   1.73	   1.54	   1.48	   0.21
  1031900201	  20151129	  20151129	  2015.910	   332.319	     739	     830	  31.665	    31.655	  64.163	    64.152	  2	  4.0	  4.0	  23.449	  36.503	   1.88	   2.12	   2.59	   0.85	   0.75	   1.35
  1031900203	  20151129	  20151129	  2015.910	   332.319	     739	     830	  31.665	    31.655	  64.163	    64.152	  2	 19.3	 19.4	  23.456	  36.503	   2.51	   2.16	   1.66	   0.89	   1.17	   1.22
